created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 15:05:09 +0000 2023;1717920374611124266;"#FreePalestineHomeland   DENAH AKSI INDONESIA BELA PALESTINA 🇲🇨🇵🇸 https://t.co/fA0FmNTAdq";0;0;0;1;in;1650516904010760195;1717920374611124266;Hero212_reborn;https://twitter.com/Hero212_reborn/status/1717920374611124266
Fri Oct 27 15:05:02 +0000 2023;1717920346043728034;"@SarmanK1256339 @Kuturi_Sugata 📢 Dlm setiap akan Shalat Fardu &amp  Tahajud / Kiyamulail lihatlah video ini dg spenuh hati &amp  keinginan utk nolong mereka  insya ALLAH shalat &amp  doa qta akan husyu. Jangan lupa: Di Sujud Terakhir, qta Bermunajat &amp  Berdoa, mohon pertolongan ALLAH SWT utk bangsa Palestina &amp  Indonesia.";0;0;0;0;in;830271932318617600;1717815028953518418;DadangSodikin99;https://twitter.com/DadangSodikin99/status/1717920346043728034
Fri Oct 27 15:04:55 +0000 2023;1717920315052007683;"Ya ALLAH... tolong lah Palestina  Hentikan kebiadaban isreal yg sdh banyak makan ribuan korban warga Palestina.. apalagi bayi dan anak2.. Kembalikan lah hak atas wilayah dan kemerdekaan Palestina dari perampok israel. Engkaulah Yang menguasai Arsy yang Agung🤲😔 https://t.co/XyNmeVIXVn";2;10;25;60;in;221643560;1717920315052007683;emprosay;https://twitter.com/emprosay/status/1717920315052007683
Fri Oct 27 15:04:39 +0000 2023;1717920251231580181;"Meskipun @UEFA melarang bendera #Palestine , penggemar Celtic mengibarkan lusinan bendera tsb dan menyanyikan Bella Ciao dan You'll Never Walk Alone di pertandingan @ChampionsLeague kemarin malam melawan Atletico Madrid.  **Mana nih solidaritas utk Palestina di liga Indonesia? https://t.co/efdCc2vV4h";0;0;0;0;in;143046968;1717920251231580181;MuhammadFFirdau;https://twitter.com/MuhammadFFirdau/status/1717920251231580181
Fri Oct 27 15:03:38 +0000 2023;1717919995492171975;"@elonmusk Untuk palestina..aamiin";0;0;0;0;in;1176148680291700738;1717917213301055508;adindaku19;https://twitter.com/adindaku19/status/1717919995492171975
Fri Oct 27 15:03:24 +0000 2023;1717919935790559304;"@DambaanA Alhamdulillah... Senang mendengar nya. Semoga Palestina cepat mendapat kemenangan agar penderitaan mereka berakhir. Aamiin.";0;0;1;3;in;1502870308164096002;1717911638618284236;bulantasik;https://twitter.com/bulantasik/status/1717919935790559304
Fri Oct 27 15:03:15 +0000 2023;1717919897492037755;"Potret Kepedihan Warga Palestina, Tiada Hari Tanpa Tangisan! https://t.co/b1BwYsvE1v";0;0;0;0;in;1702805067458314240;1717919897492037755;abbas_yaku88341;https://twitter.com/abbas_yaku88341/status/1717919897492037755
Fri Oct 27 15:03:04 +0000 2023;1717919852843991172;"@aulioo2 @memelord_666666 Siapppp. Soalnya udh ada penggantinya... Xixixi. Klo media sosial yah. Mau gg mau pakai itu dulu.... Klo bisa di share berita zionis ke Palestina. Biar media mereka jd alat buat sebar berita dukung Palestina ... Wkkk";0;0;0;0;in;1507746999017566217;1717449146058080325;youyou_yellow;https://twitter.com/youyou_yellow/status/1717919852843991172
Fri Oct 27 15:02:28 +0000 2023;1717919699160478156;"Yuk kita suarakan pembelaan kepada Palestina ke seluruh dunia https://t.co/Mfi4PwIIg7";0;0;0;0;in;1659776878067212293;1717919699160478156;haldipanjaitan;https://twitter.com/haldipanjaitan/status/1717919699160478156
Fri Oct 27 15:02:27 +0000 2023;1717919697558278342;"@oamaz7 Bagaimana bangsa arab yang paling mungkin dan berdekatan dengan palestina tidak tak bisa mengirimkan kalimatullah laa ilaha ilaa allah dan maju sebagai syuhada, Allahuakbar!!!!!☝🇵🇸🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩";0;0;0;0;in;1695263094623404032;1717915478432039123;Surya74007;https://twitter.com/Surya74007/status/1717919697558278342
Fri Oct 27 15:02:25 +0000 2023;1717919689228333461;"Tragedi Palestina bukan sekedar tentang agama, namun juga tentang sisi kemanusiaan yang terampas &amp  terhempas https://t.co/vds4XLsEby";1;0;8;15;in;1667174534863101957;1717919689228333461;arsyamoi;https://twitter.com/arsyamoi/status/1717919689228333461
Fri Oct 27 15:02:21 +0000 2023;1717919670798594431;"Kemunafikan Media Barat terhadap Negara 'PALESTINA' #IStandWithPalestine  #FreePalestine_Now https://t.co/IANVn7VUNk";0;0;0;0;in;3276268314;1717919670798594431;gtvirgostar;https://twitter.com/gtvirgostar/status/1717919670798594431
