created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 13 23:55:58 +0000 2023;1712980528918622255;"Umat Islam Solo Gelar Aksi Bela Palestina, Ustadz Abu Bakar Ba’asyir Turut Hadir Sampaikan Orasi via @arrahmah https://t.co/cea4z3IpQ1";0;0;34;110;in;43872781;1712980528918622255;arrahmah;https://twitter.com/arrahmah/status/1712980528918622255
Fri Oct 13 23:55:56 +0000 2023;1712980521452790143;"@zomet13 semua yang telah Engkau tetapkan adalah yang terbaik, berikanlah yang terbaik untuk saudara-saudara kami di Palestina, aamiin, aamiin yaa rabbal'aalamiin,";0;0;0;0;in;191070620;1712975999191982461;phrazz87;https://twitter.com/phrazz87/status/1712980521452790143
Fri Oct 13 23:55:52 +0000 2023;1712980503907946983;"🇪🇬♥️🇵🇸 Warga Mesir melintasi gurun pasir menuju Palestina utk membawa air, makanan, dan perbekalan bagi masyarakat Gaza. Warga Mesir yang baik hati ini tetap melakukan hal ini meskipun ada ancaman Israel &amp  pemboman sebelumnya di perbatasan Gaza-Mesir yg menewaskan beberapa orang. https://t.co/fH2YP5xqBc";136;288;2754;7685;in;2256063276;1712980503907946983;SoftWarNews;https://twitter.com/SoftWarNews/status/1712980503907946983
Fri Oct 13 23:55:51 +0000 2023;1712980498149208348;"@aryuno_ @zpab_ @kifli127 @neohistoria_id Selama politikus wakanda masi bersuara mendukung penyerangan hamas, itu artinya masyarakat wakanda masi banyak berfikir hamas mewakili palestina Karena sejatinya politikus itu bersuara hanya untuk mencari dukungan suara di pemilu nanti 😂😂";0;0;0;0;in;985685557;1712642637566812634;imkrisnadwi;https://twitter.com/imkrisnadwi/status/1712980498149208348
Fri Oct 13 23:55:49 +0000 2023;1712980492117749828;"@dina_sulaeman Wanita syiah ini selalu jualan palestina...padahal sejatinya syiah yahudi saudara sekandung...";0;1;0;0;in;1125224467536310272;1712942816891134223;suleizdn;https://twitter.com/suleizdn/status/1712980492117749828
Fri Oct 13 23:55:33 +0000 2023;1712980423536746542;"JAUH SEBELUM HAMAS MEMBALAS MENDAHULUI MENYERANG KE WILAYAH ISRAEL. TGL.8 -10-2023. PENGUASA ZIONIS SUDAH MEMPERSIAPKAN BOM &amp  RUDAL YG SANGAT MEMATIKAN UNTUK RENCANS GENOCIDE RAKYAT PALESTINA DGN  MENYERANG DAERAH GAZA. Makanya didahului pasukan Milisi Hamas duluan.";0;0;2;4;in;1667233216091279363;1712980423536746542;Andria75777;https://twitter.com/Andria75777/status/1712980423536746542
Fri Oct 13 23:55:29 +0000 2023;1712980405706768578;"Dapatkah Anda melihat IRONInya?  Keberanian Israel yang terang-terangan, Palestina menerima pengungsi Yahudi dengan tangan terbuka &amp  Israel berterima kasih kepada Palestina dengan GENOSIDA.";0;0;0;0;in;1529084442899533824;1712980403487957494;mikirmedia;https://twitter.com/mikirmedia/status/1712980405706768578
Fri Oct 13 23:55:28 +0000 2023;1712980403487957494;"Pengungsi Yahudi baru tiba di Palestina pada tahun 1947. Lihat spanduk "Jerman menghancurkan keluarga kami, tolong jangan hancurkan harapan kami." https://t.co/MrBqCYSpU5";0;1;0;1;in;1529084442899533824;1712980403487957494;mikirmedia;https://twitter.com/mikirmedia/status/1712980403487957494
Fri Oct 13 23:55:13 +0000 2023;1712980339050905987;"@muchlis_ar Indonesia tuh lebih tau dan paham palestina daripada Otoritas nasional palestina dan hamas Dunia cuman banyak omong Indonesia Dengan aksi nyata";0;1;0;1;in;1138184158625144832;1712977759755276376;udinkampreto;https://twitter.com/udinkampreto/status/1712980339050905987
Fri Oct 13 23:55:12 +0000 2023;1712980337930948838;"Podcast saya ttg Palestina vs Zionis,  sejak td malam DIHAPUS oleh Youtube https://t.co/nJiaSaRwKR https://t.co/I2NdRJLyKj";6;88;54;227;in;1490536743137087490;1712980337930948838;dina_sulaeman;https://twitter.com/dina_sulaeman/status/1712980337930948838
